num_teste,caso,tenure,max_iter,sol_ini,iter_sem_mod,tempo,custo,gap
338,B-n43-k6.vrp,25,100,Random,100,13.699555158615112,790.0,0.06469
339,B-n43-k6.vrp,25,100,Random,100,17.553381204605103,837.0,0.128032
340,B-n43-k6.vrp,25,500,Random,500,105.02548575401306,815.0,0.098383
341,B-n43-k6.vrp,25,500,Random,500,58.71108627319336,833.0,0.122642
342,B-n43-k6.vrp,25,500,Random,500,55.4528648853302,812.0,0.09434
343,B-n43-k6.vrp,25,500,Random,500,49.83017635345459,874.0,0.177898
344,B-n43-k6.vrp,25,500,Random,500,51.8379921913147,803.0,0.08221
345,B-n43-k6.vrp,21,10,Random,10,5.215392827987671,775.0,0.044474
346,B-n43-k6.vrp,21,10,Random,10,5.1097142696380615,849.0,0.144205
347,B-n43-k6.vrp,21,10,Random,10,4.405336618423462,850.0,0.145553
348,B-n43-k6.vrp,21,10,Random,10,4.931666612625122,854.0,0.150943
349,B-n43-k6.vrp,21,10,Random,10,4.126753091812134,905.0,0.219677
350,B-n43-k6.vrp,21,100,Random,100,13.827595710754395,834.0,0.123989
351,B-n43-k6.vrp,21,100,Random,100,14.264662981033325,806.0,0.086253
352,B-n43-k6.vrp,21,100,Random,100,21.623382329940796,885.0,0.192722
353,B-n43-k6.vrp,21,100,Random,100,22.683125734329224,909.0,0.225067
354,B-n43-k6.vrp,21,100,Random,100,15.376701593399048,835.0,0.125337
355,B-n43-k6.vrp,21,500,Random,500,52.04936170578003,800.0,0.078167
356,B-n43-k6.vrp,21,500,Random,500,51.40082311630249,815.0,0.098383
357,B-n43-k6.vrp,21,500,Random,500,54.63917875289917,841.0,0.133423
358,B-n43-k6.vrp,21,500,Random,500,51.71170139312744,782.0,0.053908
359,B-n43-k6.vrp,21,500,Random,500,51.318739891052246,793.0,0.068733
360,B-n68-k9.vrp,5,10,Savings,10,8.24000072479248,1410.0,0.108491
361,B-n68-k9.vrp,5,10,Savings,10,10.84945034980774,1371.0,0.07783
362,B-n68-k9.vrp,5,10,Savings,10,9.676711320877075,1372.0,0.078616
363,B-n68-k9.vrp,5,10,Savings,10,7.499293565750122,1406.0,0.105346
364,B-n68-k9.vrp,5,10,Savings,10,7.156261682510376,1410.0,0.108491
365,B-n68-k9.vrp,5,100,Savings,100,34.59924507141113,1406.0,0.105346
366,B-n68-k9.vrp,5,100,Savings,100,33.215843200683594,1376.0,0.081761
367,B-n68-k9.vrp,5,100,Savings,100,34.10962128639221,1406.0,0.105346
368,B-n68-k9.vrp,5,100,Savings,100,32.70540809631348,1410.0,0.108491
369,B-n68-k9.vrp,5,100,Savings,100,34.316757678985596,1409.0,0.107704
370,B-n68-k9.vrp,5,500,Savings,500,151.8674352169037,1410.0,0.108491
371,B-n68-k9.vrp,5,500,Savings,500,145.63428664207458,1370.0,0.077044
372,B-n68-k9.vrp,5,500,Savings,500,155.3829836845398,1370.0,0.077044
373,B-n68-k9.vrp,5,500,Savings,500,164.06565928459167,1370.0,0.077044
374,B-n68-k9.vrp,5,500,Savings,500,159.2665514945984,1372.0,0.078616
375,B-n68-k9.vrp,10,10,Savings,10,7.856323003768921,1371.0,0.07783
376,B-n68-k9.vrp,10,10,Savings,10,7.595442295074463,1373.0,0.079403
377,B-n68-k9.vrp,10,10,Savings,10,7.130500793457031,1370.0,0.077044
378,B-n68-k9.vrp,10,10,Savings,10,6.77784276008606,1406.0,0.105346
379,B-n68-k9.vrp,10,10,Savings,10,8.036030769348145,1370.0,0.077044
380,B-n68-k9.vrp,10,100,Savings,100,25.90854048728943,1407.0,0.106132
381,B-n68-k9.vrp,10,100,Savings,100,26.443899154663086,1372.0,0.078616
382,B-n68-k9.vrp,10,100,Savings,100,25.49885106086731,1410.0,0.108491
383,B-n68-k9.vrp,10,100,Savings,100,24.839941024780273,1410.0,0.108491
384,B-n68-k9.vrp,10,100,Savings,100,32.40832304954529,1405.0,0.10456
385,B-n68-k9.vrp,10,500,Savings,500,113.28593754768372,1410.0,0.108491
386,B-n68-k9.vrp,10,500,Savings,500,133.14209651947021,1358.0,0.06761
387,B-n68-k9.vrp,10,500,Savings,500,118.59912538528442,1376.0,0.081761
388,B-n68-k9.vrp,10,500,Savings,500,114.09481573104858,1410.0,0.108491
389,B-n68-k9.vrp,10,500,Savings,500,113.07373976707458,1409.0,0.107704
390,B-n68-k9.vrp,25,10,Savings,10,5.173993110656738,1406.0,0.105346
391,B-n68-k9.vrp,25,10,Savings,10,6.780995607376099,1373.0,0.079403
392,B-n68-k9.vrp,25,10,Savings,10,5.162109613418579,1410.0,0.108491
393,B-n68-k9.vrp,25,10,Savings,10,6.017540216445923,1371.0,0.07783
394,B-n68-k9.vrp,25,10,Savings,10,6.664999723434448,1370.0,0.077044
395,B-n68-k9.vrp,25,100,Savings,100,32.0614173412323,1376.0,0.081761
396,B-n68-k9.vrp,25,100,Savings,100,35.579060554504395,1369.0,0.076258
397,B-n68-k9.vrp,25,100,Savings,100,36.793134689331055,1362.0,0.070755
398,B-n68-k9.vrp,25,100,Savings,100,34.67515277862549,1368.0,0.075472
399,B-n68-k9.vrp,25,100,Savings,100,26.385523080825806,1408.0,0.106918
400,B-n68-k9.vrp,25,500,Savings,500,121.70430541038513,1360.0,0.069182
401,B-n68-k9.vrp,25,500,Savings,500,124.42194056510925,1358.0,0.06761
402,B-n68-k9.vrp,25,500,Savings,500,149.04384517669678,1360.0,0.069182
403,B-n68-k9.vrp,25,500,Savings,500,127.94639873504639,1362.0,0.070755
404,B-n68-k9.vrp,25,500,Savings,500,213.69641661643982,1359.0,0.068396
405,B-n68-k9.vrp,34,10,Savings,10,5.862531423568726,1412.0,0.110063
406,B-n68-k9.vrp,34,10,Savings,10,6.098591566085815,1369.0,0.076258
407,B-n68-k9.vrp,34,10,Savings,10,6.889005899429321,1370.0,0.077044
408,B-n68-k9.vrp,34,10,Savings,10,5.423999547958374,1408.0,0.106918
409,B-n68-k9.vrp,34,10,Savings,10,5.7730021476745605,1375.0,0.080975
410,B-n68-k9.vrp,34,100,Savings,100,38.357107639312744,1360.0,0.069182
411,B-n68-k9.vrp,34,100,Savings,100,38.62513184547424,1368.0,0.075472
412,B-n68-k9.vrp,34,100,Savings,100,39.35643005371094,1359.0,0.068396
413,B-n68-k9.vrp,34,100,Savings,100,38.32999324798584,1362.0,0.070755
414,B-n68-k9.vrp,34,100,Savings,100,24.690574884414673,1409.0,0.107704
415,B-n68-k9.vrp,34,500,Savings,500,157.77033066749573,1360.0,0.069182
416,B-n68-k9.vrp,34,500,Savings,500,126.97286534309387,1360.0,0.069182
417,B-n68-k9.vrp,34,500,Savings,500,135.69455671310425,1362.0,0.070755
418,B-n68-k9.vrp,34,500,Savings,500,128.2702853679657,1357.0,0.066824
419,B-n68-k9.vrp,34,500,Savings,500,130.3706214427948,1362.0,0.070755
420,B-n68-k9.vrp,5,10,Random,10,14.345006465911865,1830.0,0.438679
421,B-n68-k9.vrp,5,10,Random,10,16.81651782989502,1649.0,0.296384
422,B-n68-k9.vrp,5,10,Random,10,14.410996675491333,1704.0,0.339623
423,B-n68-k9.vrp,5,10,Random,10,17.013997077941895,1572.0,0.235849
424,B-n68-k9.vrp,5,10,Random,10,18.49200177192688,1794.0,0.410377
425,B-n68-k9.vrp,5,100,Random,100,36.25640845298767,1637.0,0.28695
426,B-n68-k9.vrp,5,100,Random,100,36.75799822807312,1617.0,0.271226
427,B-n68-k9.vrp,5,100,Random,100,38.36053943634033,1656.0,0.301887
428,B-n68-k9.vrp,5,100,Random,100,34.612144470214844,1764.0,0.386792
429,B-n68-k9.vrp,5,100,Random,100,34.564582109451294,1614.0,0.268868
430,B-n68-k9.vrp,5,500,Random,500,123.60581088066101,1492.0,0.172956
431,B-n68-k9.vrp,5,500,Random,500,131.34881496429443,1478.0,0.16195
432,B-n68-k9.vrp,5,500,Random,500,132.10211563110352,1624.0,0.27673
433,B-n68-k9.vrp,5,500,Random,500,119.78558206558228,1731.0,0.360849
434,B-n68-k9.vrp,5,500,Random,500,121.70968985557556,1610.0,0.265723
435,B-n68-k9.vrp,10,10,Random,10,14.83054256439209,1532.0,0.204403
436,B-n68-k9.vrp,10,10,Random,10,13.623644351959229,1756.0,0.380503
437,B-n68-k9.vrp,10,10,Random,10,16.015731811523438,1808.0,0.421384
438,B-n68-k9.vrp,10,10,Random,10,12.41455864906311,1574.0,0.237421
439,B-n68-k9.vrp,10,10,Random,10,17.49961757659912,1806.0,0.419811
440,B-n68-k9.vrp,10,100,Random,100,40.0157835483551,1702.0,0.33805
441,B-n68-k9.vrp,10,100,Random,100,35.33417725563049,1549.0,0.217767
442,B-n68-k9.vrp,10,100,Random,100,35.26512289047241,1667.0,0.310535
443,B-n68-k9.vrp,10,100,Random,100,37.02701187133789,1683.0,0.323113
444,B-n68-k9.vrp,10,100,Random,100,38.89410209655762,1560.0,0.226415
445,B-n68-k9.vrp,10,500,Random,500,121.91677618026733,1636.0,0.286164
446,B-n68-k9.vrp,10,500,Random,500,117.02374935150146,1731.0,0.360849
447,B-n68-k9.vrp,10,500,Random,500,117.91938161849976,1626.0,0.278302
448,B-n68-k9.vrp,10,500,Random,500,125.15954279899597,1566.0,0.231132
449,B-n68-k9.vrp,10,500,Random,500,119.64088654518127,1639.0,0.288522
450,B-n68-k9.vrp,25,10,Random,10,16.113001108169556,1609.0,0.264937
451,B-n68-k9.vrp,25,10,Random,10,17.031517028808594,1589.0,0.249214
452,B-n68-k9.vrp,25,10,Random,10,22.49347972869873,1611.0,0.266509
453,B-n68-k9.vrp,25,10,Random,10,15.459999799728394,1577.0,0.23978
454,B-n68-k9.vrp,25,10,Random,10,15.352000713348389,1740.0,0.367925
455,B-n68-k9.vrp,25,100,Random,100,35.21278119087219,1667.0,0.310535
456,B-n68-k9.vrp,25,100,Random,100,41.96606707572937,1689.0,0.32783
457,B-n68-k9.vrp,25,100,Random,100,43.23400115966797,1614.0,0.268868
458,B-n68-k9.vrp,25,100,Random,100,35.39855360984802,1594.0,0.253145
459,B-n68-k9.vrp,25,100,Random,100,34.395511627197266,1660.0,0.305031
460,B-n68-k9.vrp,25,500,Random,500,120.49416303634644,1736.0,0.36478
461,B-n68-k9.vrp,25,500,Random,500,129.24784350395203,1747.0,0.373428
462,B-n68-k9.vrp,25,500,Random,500,130.64108657836914,1625.0,0.277516
463,B-n68-k9.vrp,25,500,Random,500,139.1756010055542,1749.0,0.375
464,B-n68-k9.vrp,25,500,Random,500,168.23925232887268,1448.0,0.138365
465,B-n68-k9.vrp,34,10,Random,10,18.359997987747192,1474.0,0.158805
466,B-n68-k9.vrp,34,10,Random,10,16.507948637008667,1760.0,0.383648
467,B-n68-k9.vrp,34,10,Random,10,14.33900499343872,1763.0,0.386006
468,B-n68-k9.vrp,34,10,Random,10,18.147999048233032,1653.0,0.299528
469,B-n68-k9.vrp,34,10,Random,10,16.665002584457397,1610.0,0.265723
470,B-n68-k9.vrp,34,100,Random,100,37.478559494018555,1488.0,0.169811
471,B-n68-k9.vrp,34,100,Random,100,44.753085136413574,1590.0,0.25
472,B-n68-k9.vrp,34,100,Random,100,41.10300326347351,1571.0,0.235063
473,B-n68-k9.vrp,34,100,Random,100,58.0976243019104,1519.0,0.194182
474,B-n68-k9.vrp,34,100,Random,100,38.27955389022827,1611.0,0.266509
475,B-n68-k9.vrp,34,500,Random,500,124.65067601203918,1561.0,0.227201
476,B-n68-k9.vrp,34,500,Random,500,178.4062659740448,1595.0,0.253931
477,B-n68-k9.vrp,34,500,Random,500,192.06255769729614,1621.0,0.274371
478,B-n68-k9.vrp,34,500,Random,500,139.95528149604797,1450.0,0.139937
479,B-n68-k9.vrp,34,500,Random,500,138.42284226417542,1818.0,0.429245
