num_teste,caso,tenure,max_iter,sol_ini,iter_sem_mod,tempo,custo,gap
332,A-n54-k7.vrp,10,500,Random,500,58.45413398742676,1519.0,0.301628
333,A-n54-k7.vrp,10,500,Random,500,56.965869426727295,1445.0,0.238218
334,A-n54-k7.vrp,10,500,Random,500,58.822535276412964,1541.0,0.32048
335,A-n54-k7.vrp,10,1000,Random,1000,108.83993339538574,1598.0,0.369323
336,A-n54-k7.vrp,10,1000,Random,1000,109.50323796272278,1610.0,0.379606
337,A-n54-k7.vrp,10,1000,Random,1000,109.28732132911682,1525.0,0.306769
338,A-n54-k7.vrp,10,1000,Random,112,23822.124731063843,1424.0,0.220223
339,A-n54-k7.vrp,10,1000,Random,1000,121.30922770500183,1577.0,0.351328
340,A-n54-k7.vrp,15,10,Random,10,6.10801887512207,1463.0,0.253642
341,A-n54-k7.vrp,15,10,Random,10,5.438692331314087,1452.0,0.244216
342,A-n54-k7.vrp,15,10,Random,10,6.823210000991821,1438.0,0.232219
343,A-n54-k7.vrp,15,10,Random,10,6.377833604812622,1547.0,0.325621
344,A-n54-k7.vrp,15,10,Random,10,5.488679647445679,1502.0,0.287061
345,A-n54-k7.vrp,15,100,Random,100,15.531154155731201,1479.0,0.267352
346,A-n54-k7.vrp,15,100,Random,100,15.500637531280518,1428.0,0.22365
347,A-n54-k7.vrp,15,100,Random,100,15.754420280456543,1420.0,0.216795
348,A-n54-k7.vrp,15,100,Random,100,15.831807851791382,1434.0,0.228792
349,A-n54-k7.vrp,15,100,Random,100,15.396985054016113,1459.0,0.250214
350,A-n54-k7.vrp,15,500,Random,500,57.574615240097046,1562.0,0.338475
351,A-n54-k7.vrp,15,500,Random,500,58.350449085235596,1527.0,0.308483
352,A-n54-k7.vrp,15,500,Random,500,60.36021852493286,1457.0,0.2485
353,A-n54-k7.vrp,15,500,Random,500,58.396607875823975,1423.0,0.219366
354,A-n54-k7.vrp,15,500,Random,500,58.96691131591797,1586.0,0.35904
355,A-n54-k7.vrp,15,1000,Random,1000,110.9725170135498,1486.0,0.27335
356,A-n54-k7.vrp,15,1000,Random,1000,121.92514061927795,1510.0,0.293916
357,A-n54-k7.vrp,15,1000,Random,1000,124.01103138923645,1371.0,0.174807
358,A-n54-k7.vrp,15,1000,Random,1000,117.27217555046082,1380.0,0.182519
359,A-n54-k7.vrp,15,1000,Random,1000,117.7390661239624,1490.0,0.276778
360,A-n54-k7.vrp,25,10,Random,10,6.165609121322632,1470.0,0.25964
361,A-n54-k7.vrp,25,10,Random,10,5.135291576385498,1597.0,0.368466
362,A-n54-k7.vrp,25,10,Random,10,6.195142507553101,1475.0,0.263925
363,A-n54-k7.vrp,25,10,Random,10,6.361156702041626,1410.0,0.208226
364,A-n54-k7.vrp,25,10,Random,10,4.456804513931274,1561.0,0.337618
365,A-n54-k7.vrp,25,100,Random,100,16.11662983894348,1411.0,0.209083
366,A-n54-k7.vrp,25,100,Random,100,17.641266345977783,1378.0,0.180805
367,A-n54-k7.vrp,25,100,Random,100,16.243075370788574,1514.0,0.297344
368,A-n54-k7.vrp,25,100,Random,100,19.27373170852661,1480.0,0.268209
369,A-n54-k7.vrp,25,100,Random,100,17.50031328201294,1394.0,0.194516
370,A-n54-k7.vrp,25,500,Random,500,69.74029612541199,1437.0,0.231362
371,A-n54-k7.vrp,25,500,Random,500,56.41988492012024,1532.0,0.312768
372,A-n54-k7.vrp,25,500,Random,500,85.915212392807,1505.0,0.289632
373,A-n54-k7.vrp,25,500,Random,500,59.33155059814453,1447.0,0.239931
374,A-n54-k7.vrp,25,500,Random,500,101.66922664642334,1354.0,0.16024
375,A-n54-k7.vrp,25,1000,Random,1000,111.9009735584259,1486.0,0.27335
376,A-n54-k7.vrp,25,1000,Random,1000,118.70945882797241,1406.0,0.204799
377,A-n54-k7.vrp,25,1000,Random,1000,114.12348914146423,1369.0,0.173093
378,A-n54-k7.vrp,25,1000,Random,1000,118.43842673301697,1472.0,0.261354
379,A-n54-k7.vrp,25,1000,Random,1000,114.08453249931335,1481.0,0.269066
380,A-n54-k7.vrp,27,10,Random,10,5.60202431678772,1440.0,0.233933
381,A-n54-k7.vrp,27,10,Random,10,6.946553468704224,1502.0,0.287061
382,A-n54-k7.vrp,27,10,Random,10,6.877527952194214,1378.0,0.180805
383,A-n54-k7.vrp,27,10,Random,10,7.151871919631958,1360.0,0.165381
384,A-n54-k7.vrp,27,10,Random,10,5.691972494125366,1350.0,0.156812
385,A-n54-k7.vrp,27,100,Random,100,16.34261965751648,1393.0,0.193659
386,A-n54-k7.vrp,27,100,Random,100,15.419336080551147,1408.0,0.206512
387,A-n54-k7.vrp,27,100,Random,100,18.47521710395813,1439.0,0.233076
388,A-n54-k7.vrp,27,100,Random,100,15.241322994232178,1515.0,0.298201
389,A-n54-k7.vrp,27,100,Random,100,16.01470971107483,1435.0,0.229649
390,A-n54-k7.vrp,27,500,Random,500,60.03813314437866,1413.0,0.210797
391,A-n54-k7.vrp,27,500,Random,500,69.18195939064026,1392.0,0.192802
392,A-n54-k7.vrp,27,500,Random,500,62.461445569992065,1462.0,0.252785
393,A-n54-k7.vrp,27,500,Random,500,64.97216320037842,1518.0,0.300771
394,A-n54-k7.vrp,27,500,Random,500,65.70603227615356,1464.0,0.254499
