num_teste,caso,tenure,max_iter,sol_ini,iter_sem_mod,tempo,custo,gap
310,B-n31-k5.vrp,85,500,Random,500,16.69499945640564,679.4617730277251,0.011104
311,B-n31-k5.vrp,100,100,Random,100,6.134000539779663,682.4597729475121,0.015565
312,B-n31-k5.vrp,100,100,Random,100,5.772996425628662,681.0492138208424,0.013466
313,B-n31-k5.vrp,100,100,Random,100,4.892998933792114,740.6502444961664,0.102158
314,B-n31-k5.vrp,100,100,Random,100,6.090002059936523,688.8777593749319,0.025116
315,B-n31-k5.vrp,100,100,Random,100,3.682997465133667,722.6293137107873,0.075341
316,B-n31-k5.vrp,100,500,Random,500,16.58400583267212,691.6894467479044,0.0293
317,B-n31-k5.vrp,100,500,Random,500,22.91899538040161,679.6667263769343,0.011409
318,B-n31-k5.vrp,100,500,Random,500,24.388994455337524,679.5205424581129,0.011191
319,B-n31-k5.vrp,100,500,Random,500,27.407999753952023,685.3348796504433,0.019844
320,B-n31-k5.vrp,100,500,Random,500,26.44999384880066,680.85494648092,0.013177
321,B-n43-k6.vrp,25,100,Savings,100,6.624998569488525,848.0882572980753,0.142976
322,B-n43-k6.vrp,25,100,Savings,100,6.55000114440918,822.3269642893353,0.108257
323,B-n43-k6.vrp,25,100,Savings,100,6.77501392364502,848.0882572980753,0.142976
324,B-n43-k6.vrp,25,100,Savings,100,6.843998908996582,793.063011390745,0.068818
325,B-n43-k6.vrp,25,100,Savings,100,6.725012063980103,797.7918036470537,0.075191
326,B-n43-k6.vrp,25,500,Savings,500,29.51699900627136,822.3269642893353,0.108257
327,B-n43-k6.vrp,25,500,Savings,500,29.344013452529907,798.2085454488035,0.075753
328,B-n43-k6.vrp,25,500,Savings,500,30.430013179779053,804.3377039349738,0.084013
329,B-n43-k6.vrp,25,500,Savings,500,29.593998908996586,822.3269642893353,0.108257
330,B-n43-k6.vrp,25,500,Savings,500,30.057016611099243,848.0882572980753,0.142976
331,B-n43-k6.vrp,45,100,Savings,100,14.888995885849,819.5005975656601,0.104448
332,B-n43-k6.vrp,45,100,Savings,100,10.02201247215271,797.7770974765127,0.075171
333,B-n43-k6.vrp,45,100,Savings,100,13.818012952804564,819.5005975656601,0.104448
334,B-n43-k6.vrp,45,100,Savings,100,10.077011823654177,801.3662276311558,0.080008
335,B-n43-k6.vrp,45,100,Savings,100,12.57999563217163,791.8082869266034,0.067127
336,B-n43-k6.vrp,45,500,Savings,500,50.00501537322998,795.0225023150113,0.071459
337,B-n43-k6.vrp,45,500,Savings,500,37.338998556137085,797.7770974765127,0.075171
338,B-n43-k6.vrp,45,500,Savings,500,36.31099557876587,820.7061948766251,0.106073
339,B-n43-k6.vrp,45,500,Savings,500,33.5820152759552,801.3662276311558,0.080008
340,B-n43-k6.vrp,45,500,Savings,500,36.96599745750427,797.7770974765127,0.075171
341,B-n43-k6.vrp,85,100,Savings,100,16.637014627456665,794.3264333983116,0.070521
342,B-n43-k6.vrp,85,100,Savings,100,12.68501329421997,754.0684689779807,0.016265
343,B-n43-k6.vrp,85,100,Savings,100,10.39501428604126,801.3662276311558,0.080008
344,B-n43-k6.vrp,85,100,Savings,100,12.288995265960692,792.4164806989377,0.067947
345,B-n43-k6.vrp,85,100,Savings,100,11.752015590667725,811.5762924933192,0.093769
346,B-n43-k6.vrp,85,500,Savings,500,36.55598258972168,753.8054337973883,0.01591
347,B-n43-k6.vrp,85,500,Savings,500,47.6230194568634,791.0548981880459,0.066112
348,B-n43-k6.vrp,85,500,Savings,500,49.93599152565002,765.2302345886401,0.031308
349,B-n43-k6.vrp,85,500,Savings,500,58.70799493789673,766.6220777125003,0.033183
350,B-n43-k6.vrp,85,500,Savings,500,79.8169937133789,764.5523715191448,0.030394
351,B-n43-k6.vrp,100,100,Savings,100,17.607012271881104,793.7566552094252,0.069753
352,B-n43-k6.vrp,100,100,Savings,100,11.981013536453249,791.4333721603682,0.066622
353,B-n43-k6.vrp,100,100,Savings,100,13.99299430847168,795.3352754154478,0.07188
354,B-n43-k6.vrp,100,100,Savings,100,12.28000831604004,793.0867948566957,0.06885
355,B-n43-k6.vrp,100,100,Savings,100,10.876011610031128,797.7770974765127,0.075171
356,B-n43-k6.vrp,100,500,Savings,500,39.856008529663086,768.0221424318138,0.03507
357,B-n43-k6.vrp,100,500,Savings,500,75.89999413490295,762.8741131589019,0.028132
358,B-n43-k6.vrp,100,500,Savings,500,53.202008962631226,767.2855231958933,0.034078
359,B-n43-k6.vrp,100,500,Savings,500,35.284995555877686,797.7770974765127,0.075171
360,B-n43-k6.vrp,100,500,Savings,500,33.753007888793945,791.9248198426014,0.067284
361,B-n43-k6.vrp,25,100,Random,100,8.528991937637329,836.7014580759256,0.12763
362,B-n43-k6.vrp,25,100,Random,100,8.043001413345337,852.0234734603637,0.14828
363,B-n43-k6.vrp,25,100,Random,100,8.761996507644653,852.0657891226941,0.148337
364,B-n43-k6.vrp,25,100,Random,100,8.430991888046265,875.5967626252658,0.18005
365,B-n43-k6.vrp,25,100,Random,100,8.507010221481323,794.988422036545,0.071413
366,B-n43-k6.vrp,25,500,Random,500,32.622010946273804,853.3039211429935,0.150005
367,B-n43-k6.vrp,25,500,Random,500,31.39201045036316,976.4080640493972,0.315914
368,B-n43-k6.vrp,25,500,Random,500,32.089014291763306,848.6768034968946,0.143769
369,B-n43-k6.vrp,25,500,Random,500,31.16501212120056,803.2977716672377,0.082612
370,B-n43-k6.vrp,25,500,Random,500,32.5199875831604,874.6466162550054,0.178769
371,B-n43-k6.vrp,45,100,Random,100,19.205992698669437,808.2260301363232,0.089253
372,B-n43-k6.vrp,45,100,Random,100,16.26499342918396,822.7526232021049,0.108831
373,B-n43-k6.vrp,45,100,Random,100,14.572012424468994,842.6011844176311,0.135581
374,B-n43-k6.vrp,45,100,Random,100,18.600053071975708,769.895083390872,0.037594
375,B-n43-k6.vrp,45,100,Random,100,9.750011205673218,783.1198986306564,0.055418
376,B-n43-k6.vrp,45,500,Random,500,49.16097187995911,825.005530524223,0.111867
377,B-n43-k6.vrp,45,500,Random,500,45.90099573135376,849.1802112008821,0.144448
378,B-n43-k6.vrp,45,500,Random,500,40.86001229286194,784.5104650098876,0.057292
379,B-n43-k6.vrp,45,500,Random,500,58.34498286247253,810.2272044025608,0.09195
380,B-n43-k6.vrp,45,500,Random,500,100.2040195465088,790.0024264502998,0.064693
381,B-n43-k6.vrp,85,100,Random,100,26.597999095916748,767.7325642334634,0.03468
382,B-n43-k6.vrp,85,100,Random,100,13.631981372833252,851.9180432785421,0.148138
383,B-n43-k6.vrp,85,100,Random,100,14.550015687942505,771.7830511863588,0.040139
384,B-n43-k6.vrp,85,100,Random,100,11.998980045318604,818.9493124198242,0.103705
385,B-n43-k6.vrp,85,100,Random,100,11.21501636505127,850.4631609827792,0.146177
386,B-n43-k6.vrp,85,500,Random,500,36.73498034477234,850.0657365436978,0.145641
387,B-n43-k6.vrp,85,500,Random,500,74.26201510429382,795.1492337522238,0.07163
388,B-n43-k6.vrp,85,500,Random,500,45.68601369857788,831.3722710093288,0.120448
389,B-n43-k6.vrp,85,500,Random,500,70.00601434707642,807.4861623938746,0.088256
390,B-n43-k6.vrp,85,500,Random,500,56.18999338150024,793.5185170481292,0.069432
391,B-n43-k6.vrp,100,100,Random,100,13.942013502120972,778.6917028236512,0.04945
392,B-n43-k6.vrp,100,100,Random,100,14.504980325698853,798.5288677133027,0.076184
393,B-n43-k6.vrp,100,100,Random,100,12.513997793197632,833.086918103291,0.122759
394,B-n43-k6.vrp,100,100,Random,100,18.1910138130188,840.1274945092935,0.132247
395,B-n43-k6.vrp,100,100,Random,100,15.003015279769896,790.366403873234,0.065184
396,B-n43-k6.vrp,100,500,Random,500,78.11501574516296,770.4464441716118,0.038338
397,B-n43-k6.vrp,100,500,Random,500,38.64999914169312,795.9984637376726,0.072774
398,B-n43-k6.vrp,100,500,Random,500,85.21999835968018,783.6805619900821,0.056173
399,B-n43-k6.vrp,100,500,Random,500,126.90899538993835,762.0855004784886,0.027069
400,B-n43-k6.vrp,100,500,Random,500,109.72399735450745,795.0818732396333,0.071539
401,B-n68-k9.vrp,25,100,Savings,100,26.941020011901852,1370.1892171068084,0.077193
402,B-n68-k9.vrp,25,100,Savings,100,44.39099812507629,1377.9070423791156,0.08326
403,B-n68-k9.vrp,25,100,Savings,100,26.36399817466736,1373.2998765381938,0.079638
404,B-n68-k9.vrp,25,100,Savings,100,26.07401323318481,1373.8764088221087,0.080092
405,B-n68-k9.vrp,25,100,Savings,100,33.45698094367981,1376.480514665972,0.082139
406,B-n68-k9.vrp,25,500,Savings,203,1558.4904673099518,1376.480514665972,0.082139
407,B-n68-k9.vrp,25,500,Savings,500,114.55110788345335,1370.847483709783,0.07771
408,B-n68-k9.vrp,25,500,Savings,500,121.6299946308136,1376.480514665972,0.082139
409,B-n68-k9.vrp,25,500,Savings,500,113.72583270072936,1374.04096179592,0.080221
410,B-n68-k9.vrp,25,500,Savings,500,110.66700673103333,1379.560030104385,0.08456
411,B-n68-k9.vrp,45,100,Savings,100,27.423012256622314,1370.847483709783,0.07771
412,B-n68-k9.vrp,45,100,Savings,100,27.15298891067505,1364.8973880898243,0.073033
413,B-n68-k9.vrp,45,100,Savings,100,27.08901309967041,1373.464429512005,0.079768
414,B-n68-k9.vrp,45,100,Savings,100,25.98501300811768,1366.420026214233,0.07423
415,B-n68-k9.vrp,45,100,Savings,100,26.00601100921631,1376.1096816662275,0.081847
416,B-n68-k9.vrp,45,500,Savings,500,110.7060091495514,1377.0613944675522,0.082595
417,B-n68-k9.vrp,45,500,Savings,500,110.6960151195526,1374.9116859028495,0.080905
418,B-n68-k9.vrp,45,500,Savings,500,112.70499181747437,1375.1430439324974,0.081087
419,B-n68-k9.vrp,45,500,Savings,500,114.28201293945312,1357.5014310429533,0.067218
420,B-n68-k9.vrp,45,500,Savings,500,115.84799432754517,1369.8858386355748,0.076954
421,B-n68-k9.vrp,85,100,Savings,100,51.39199686050415,1371.250701904748,0.078027
422,B-n68-k9.vrp,85,100,Savings,100,45.68501281738281,1369.9546051674342,0.077008
423,B-n68-k9.vrp,85,100,Savings,100,27.633015394210812,1370.847483709783,0.07771
424,B-n68-k9.vrp,85,100,Savings,100,48.20799684524536,1371.250701904748,0.078027
425,B-n68-k9.vrp,85,100,Savings,100,49.88298058509827,1369.5031496164029,0.076653
426,B-n68-k9.vrp,85,500,Savings,500,184.5903742313385,1359.894390736903,0.069099
427,B-n68-k9.vrp,85,500,Savings,500,160.14000868797302,1365.837656095927,0.073772
428,B-n68-k9.vrp,85,500,Savings,500,136.93199801445007,1370.847483709783,0.07771
429,B-n68-k9.vrp,85,500,Savings,500,298.20801877975464,1371.8187505306714,0.078474
430,B-n68-k9.vrp,85,500,Savings,500,136.1369969844818,1371.250701904748,0.078027
431,B-n68-k9.vrp,100,100,Savings,100,49.068000078201294,1368.7425375056375,0.076055
432,B-n68-k9.vrp,100,100,Savings,100,31.70901393890381,1376.480514665972,0.082139
433,B-n68-k9.vrp,100,100,Savings,100,45.56101322174072,1370.847483709783,0.07771
434,B-n68-k9.vrp,100,100,Savings,100,45.50599908828735,1378.440881563262,0.08368
435,B-n68-k9.vrp,100,100,Savings,100,49.369998931884766,1362.2920176319742,0.070984
436,B-n68-k9.vrp,100,500,Savings,500,294.964994430542,1360.7485759048789,0.069771
437,B-n68-k9.vrp,100,500,Savings,500,180.20001697540283,1364.4619862487882,0.07269
438,B-n68-k9.vrp,100,500,Savings,500,249.9429941177368,1354.3118982078954,0.064711
439,B-n68-k9.vrp,100,500,Savings,500,172.1240155696869,1363.1513590256388,0.07166
440,B-n68-k9.vrp,100,500,Savings,500,285.48010778427124,1335.674193847079,0.050058
441,B-n68-k9.vrp,25,100,Random,100,35.06101202964783,1590.2329727973738,0.250183
442,B-n68-k9.vrp,25,100,Random,100,35.58098125457764,1676.3225645414152,0.317864
443,B-n68-k9.vrp,25,100,Random,100,35.098015785217285,1548.8516123570853,0.217651
444,B-n68-k9.vrp,25,100,Random,100,36.70701742172241,1512.554063023166,0.189115
445,B-n68-k9.vrp,25,100,Random,100,39.2049994468689,1628.145703478681,0.279989
446,B-n68-k9.vrp,25,500,Random,500,124.67399883270264,1685.1487698171975,0.324802
447,B-n68-k9.vrp,25,500,Random,500,122.85499954223631,1704.2224342577265,0.339798
448,B-n68-k9.vrp,25,500,Random,500,126.06001353263856,1641.190106479237,0.290244
449,B-n68-k9.vrp,25,500,Random,500,126.2890145778656,1514.7751426617488,0.190861
450,B-n68-k9.vrp,25,500,Random,500,132.62901544570923,1451.6938293659562,0.141269
451,B-n68-k9.vrp,45,100,Random,100,35.743982553482056,1590.384015010547,0.250302
452,B-n68-k9.vrp,45,100,Random,100,38.262614011764526,1535.6992538390527,0.207311
453,B-n68-k9.vrp,45,100,Random,100,289.652551651001,1536.5696009208868,0.207995
454,B-n68-k9.vrp,45,100,Random,100,37.35499358177185,1656.6692868386745,0.302413
455,B-n68-k9.vrp,45,100,Random,100,50.08153986930847,1569.3705549872057,0.233782
456,B-n68-k9.vrp,45,500,Random,500,123.76000785827635,1587.7795041917318,0.248254
457,B-n68-k9.vrp,45,500,Random,500,127.5759892463684,1488.3651150956694,0.170098
458,B-n68-k9.vrp,45,500,Random,500,122.10400724411012,1564.603545706134,0.230034
459,B-n68-k9.vrp,45,500,Random,500,126.23400568962096,1527.77450452023,0.201081
460,B-n68-k9.vrp,45,500,Random,500,119.60299682617188,1568.6018343699702,0.233178
461,B-n68-k9.vrp,85,100,Random,100,89.85901498794556,1521.797811145623,0.196382
462,B-n68-k9.vrp,85,100,Random,100,82.89700150489807,1721.2177857267077,0.353159
463,B-n68-k9.vrp,85,100,Random,100,101.92801237106325,1462.9542737629172,0.150121
464,B-n68-k9.vrp,85,100,Random,100,35.87501406669617,1607.145743911663,0.263479
465,B-n68-k9.vrp,85,100,Random,100,58.60498309135437,1637.0923821334077,0.287022
466,B-n68-k9.vrp,85,500,Random,253,300.1820147037506,1514.63706712351,0.190752
467,B-n68-k9.vrp,85,500,Random,500,235.00399923324585,1607.8477228773463,0.264031
468,B-n68-k9.vrp,85,500,Random,68,3343.3953263759613,1484.9714987663283,0.16743
469,B-n68-k9.vrp,85,500,Random,451,300.1544017791748,1505.7737599905386,0.183784
470,B-n68-k9.vrp,85,500,Random,500,155.5470142364502,1510.9659503042164,0.187866
471,B-n68-k9.vrp,100,100,Random,100,38.3760130405426,1540.7839824948746,0.211308
472,B-n68-k9.vrp,100,100,Random,100,64.66800308227539,1588.3470241240288,0.2487
473,B-n68-k9.vrp,100,100,Random,100,43.38200831413269,1679.0052609015784,0.319973
474,B-n68-k9.vrp,100,100,Random,100,62.479522466659546,1609.048673177036,0.264975
475,B-n68-k9.vrp,100,100,Random,100,168.55901741981506,1592.324574633936,0.251827
476,B-n68-k9.vrp,100,500,Random,404,300.0275762081146,1494.025095975677,0.174548
477,B-n68-k9.vrp,100,500,Random,500,295.2529995441437,1563.4410797252235,0.22912
478,B-n68-k9.vrp,100,500,Random,500,291.73101353645325,1399.45398289066,0.1002
479,B-n68-k9.vrp,100,500,Random,68,1540.7220103740692,1583.7522672251375,0.245088
480,B-n68-k9.vrp,100,500,Random,18,300.0379993915558,1423.316259395731,0.118959
481,F-n45-k4.vrp,25,100,Savings,100,5.422998666763306,802.7467976660852,0.108766
482,F-n45-k4.vrp,25,100,Savings,100,5.584997177124023,802.7467976660852,0.108766
483,F-n45-k4.vrp,25,100,Savings,100,5.448993682861328,802.7467976660852,0.108766
484,F-n45-k4.vrp,25,100,Savings,100,5.456008672714233,802.7467976660852,0.108766
485,F-n45-k4.vrp,25,100,Savings,100,5.43301248550415,802.7467976660852,0.108766
486,F-n45-k4.vrp,25,500,Savings,500,26.09699559211731,802.7467976660852,0.108766
487,F-n45-k4.vrp,25,500,Savings,500,26.170990467071533,802.7467976660852,0.108766
488,F-n45-k4.vrp,25,500,Savings,500,26.43099403381348,802.7467976660852,0.108766
489,F-n45-k4.vrp,25,500,Savings,500,26.48500919342041,802.7467976660852,0.108766
490,F-n45-k4.vrp,25,500,Savings,500,26.02298927307129,802.7467976660852,0.108766
491,F-n45-k4.vrp,45,100,Savings,100,8.4620201587677,728.9919071509365,0.006895
492,F-n45-k4.vrp,45,100,Savings,100,8.442998886108398,728.9919071509365,0.006895
493,F-n45-k4.vrp,45,100,Savings,100,8.612992525100708,728.9919071509365,0.006895
494,F-n45-k4.vrp,45,100,Savings,100,8.312995433807373,728.9919071509365,0.006895
495,F-n45-k4.vrp,45,100,Savings,100,8.21901249885559,728.9919071509365,0.006895
496,F-n45-k4.vrp,45,500,Savings,500,29.787009716033936,728.9919071509365,0.006895
497,F-n45-k4.vrp,45,500,Savings,500,32.58999752998352,728.9919071509365,0.006895
498,F-n45-k4.vrp,45,500,Savings,500,29.80699467658997,728.9919071509365,0.006895
499,F-n45-k4.vrp,45,500,Savings,500,30.64054584503174,728.9919071509365,0.006895
500,F-n45-k4.vrp,45,500,Savings,500,30.0855405330658,736.6662413350618,0.017495
501,F-n45-k4.vrp,85,100,Savings,100,8.459993124008179,728.9919071509365,0.006895
502,F-n45-k4.vrp,85,100,Savings,100,9.040019273757936,728.9919071509365,0.006895
503,F-n45-k4.vrp,85,100,Savings,100,8.384996891021729,728.9919071509365,0.006895
504,F-n45-k4.vrp,85,100,Savings,100,8.775993824005127,728.9919071509365,0.006895
505,F-n45-k4.vrp,85,100,Savings,100,8.616012811660767,728.9919071509365,0.006895
506,F-n45-k4.vrp,85,500,Savings,500,30.77400922775269,728.9919071509365,0.006895
507,F-n45-k4.vrp,85,500,Savings,500,30.30200862884521,728.9919071509365,0.006895
508,F-n45-k4.vrp,85,500,Savings,500,30.27501368522644,728.9919071509365,0.006895
509,F-n45-k4.vrp,85,500,Savings,500,30.065996885299683,728.9919071509365,0.006895
510,F-n45-k4.vrp,85,500,Savings,500,29.975000143051147,728.9919071509365,0.006895
511,F-n45-k4.vrp,100,100,Savings,100,8.736011505126953,728.9919071509365,0.006895
512,F-n45-k4.vrp,100,100,Savings,100,8.898989915847778,736.6662413350618,0.017495
513,F-n45-k4.vrp,100,100,Savings,100,8.739009141921997,729.0591905729194,0.006988
514,F-n45-k4.vrp,100,100,Savings,100,8.550992250442505,729.0591905729194,0.006988
515,F-n45-k4.vrp,100,100,Savings,100,8.531998872756958,728.9919071509365,0.006895
516,F-n45-k4.vrp,100,500,Savings,500,31.043009281158447,729.0591905729194,0.006988
517,F-n45-k4.vrp,100,500,Savings,500,30.444006204605103,728.9919071509365,0.006895
518,F-n45-k4.vrp,100,500,Savings,500,31.6170072555542,728.9919071509365,0.006895
519,F-n45-k4.vrp,100,500,Savings,500,30.4949951171875,728.9919071509365,0.006895
520,F-n45-k4.vrp,100,500,Savings,500,30.294013500213623,728.9919071509365,0.006895
521,F-n45-k4.vrp,25,100,Random,100,8.188972234725952,1007.393953770502,0.391428
522,F-n45-k4.vrp,25,100,Random,100,7.470011711120605,1055.4114267965224,0.457751
523,F-n45-k4.vrp,25,100,Random,100,8.032009601593018,934.4911781928377,0.290734
524,F-n45-k4.vrp,25,100,Random,100,7.880998849868774,1009.5608469921244,0.394421
525,F-n45-k4.vrp,25,100,Random,100,8.21500563621521,998.3199542645368,0.378895
526,F-n45-k4.vrp,25,500,Random,500,30.05999326705933,897.4623165046155,0.239589
527,F-n45-k4.vrp,25,500,Random,500,29.027010440826416,971.5217687471844,0.341881
528,F-n45-k4.vrp,25,500,Random,500,30.26898956298828,1037.2609947260726,0.432681
529,F-n45-k4.vrp,25,500,Random,500,31.4289984703064,841.6367044380903,0.162482
530,F-n45-k4.vrp,25,500,Random,500,29.86800789833069,985.547413546244,0.361253
531,F-n45-k4.vrp,45,100,Random,100,7.200000047683716,1081.645165297888,0.493985
532,F-n45-k4.vrp,45,100,Random,100,22.96099138259888,936.7243553915372,0.293818
533,F-n45-k4.vrp,45,100,Random,100,7.611011743545532,1006.2274906597928,0.389817
534,F-n45-k4.vrp,45,100,Random,100,7.849005699157715,998.3343360490576,0.378915
535,F-n45-k4.vrp,45,100,Random,100,7.750998735427856,940.0436567654954,0.298403
536,F-n45-k4.vrp,45,500,Random,500,34.51599955558777,1011.999071429802,0.397789
537,F-n45-k4.vrp,45,500,Random,500,40.40499973297119,958.6014361502712,0.324035
538,F-n45-k4.vrp,45,500,Random,500,56.583998918533325,986.4391997045684,0.362485
539,F-n45-k4.vrp,45,500,Random,500,29.527013301849365,1087.6137560044683,0.502229
540,F-n45-k4.vrp,45,500,Random,500,53.89001798629761,929.1430114991604,0.283347
541,F-n45-k4.vrp,85,100,Random,100,20.46501517295837,940.2379056612496,0.298671
542,F-n45-k4.vrp,85,100,Random,100,13.90399932861328,980.4533039546386,0.354217
543,F-n45-k4.vrp,85,100,Random,100,25.148006200790405,854.3785593686991,0.180081
544,F-n45-k4.vrp,85,100,Random,100,17.21201467514038,913.015405290804,0.261071
545,F-n45-k4.vrp,85,100,Random,100,17.285980463027954,893.7162123963041,0.234415
546,F-n45-k4.vrp,85,500,Random,500,64.54101586341858,846.9305387296527,0.169794
547,F-n45-k4.vrp,85,500,Random,500,59.64499807357788,916.4165126778242,0.265769
548,F-n45-k4.vrp,85,500,Random,500,58.3329963684082,851.5680368904393,0.176199
549,F-n45-k4.vrp,85,500,Random,500,61.36001491546631,904.8013615690218,0.249726
550,F-n45-k4.vrp,85,500,Random,500,53.9710156917572,864.9782083647495,0.194721
551,F-n45-k4.vrp,100,100,Random,100,14.919999837875366,860.8270315288808,0.188988
552,F-n45-k4.vrp,100,100,Random,100,22.95601487159729,848.8860897935488,0.172495
553,F-n45-k4.vrp,100,100,Random,100,16.62799882888794,846.4621235872885,0.169147
554,F-n45-k4.vrp,100,100,Random,100,14.511020421981812,887.8323321813031,0.226288
555,F-n45-k4.vrp,100,100,Random,100,13.855998754501345,927.9072147637992,0.28164
556,F-n45-k4.vrp,100,500,Random,500,51.36998391151428,734.0680785041963,0.013906
557,F-n45-k4.vrp,100,500,Random,500,56.05601859092712,836.0385771554725,0.154749
558,F-n45-k4.vrp,100,500,Random,500,55.5400140285492,873.3937384862197,0.206345
559,F-n45-k4.vrp,100,500,Random,500,46.62498092651367,840.2990243152176,0.160634
560,F-n45-k4.vrp,100,500,Random,500,61.54101753234863,766.4894847357198,0.058687
561,F-n72-k4.vrp,25,100,Savings,100,20.689019680023197,246.95241917463204,0.041993
562,F-n72-k4.vrp,25,100,Savings,100,20.83801341056824,246.95241917463204,0.041993
563,F-n72-k4.vrp,25,100,Savings,100,21.348981142044067,260.34574817742265,0.098505
564,F-n72-k4.vrp,25,100,Savings,100,22.17200016975403,260.34574817742265,0.098505
565,F-n72-k4.vrp,25,100,Savings,100,22.742016315460205,260.34574817742265,0.098505
566,F-n72-k4.vrp,25,500,Savings,500,92.2650043964386,246.95241917463204,0.041993
567,F-n72-k4.vrp,25,500,Savings,500,92.07198071479796,246.95241917463204,0.041993
568,F-n72-k4.vrp,25,500,Savings,500,92.47999310493468,246.95241917463204,0.041993
569,F-n72-k4.vrp,25,500,Savings,500,93.77100014686584,246.95241917463204,0.041993
570,F-n72-k4.vrp,25,500,Savings,500,94.70055937767027,260.34574817742265,0.098505
571,F-n72-k4.vrp,45,100,Savings,100,21.553016901016235,246.95241917463204,0.041993
572,F-n72-k4.vrp,45,100,Savings,100,21.82197999954224,246.95241917463204,0.041993
573,F-n72-k4.vrp,45,100,Savings,100,21.791011571884155,246.95241917463204,0.041993
574,F-n72-k4.vrp,45,100,Savings,100,20.939014673233032,246.95241917463204,0.041993
575,F-n72-k4.vrp,45,100,Savings,100,20.167001008987427,246.95241917463204,0.041993
576,F-n72-k4.vrp,45,500,Savings,500,93.9999988079071,260.34574817742265,0.098505
577,F-n72-k4.vrp,45,500,Savings,500,95.1490194797516,260.34574817742265,0.098505
578,F-n72-k4.vrp,45,500,Savings,500,95.84799909591676,260.34574817742265,0.098505
579,F-n72-k4.vrp,45,500,Savings,500,92.84599947929382,246.95241917463204,0.041993
580,F-n72-k4.vrp,45,500,Savings,500,93.156014919281,246.95241917463204,0.041993
581,F-n72-k4.vrp,85,100,Savings,100,20.942018270492557,246.95241917463204,0.041993
582,F-n72-k4.vrp,85,100,Savings,100,20.39099860191345,246.95241917463204,0.041993
583,F-n72-k4.vrp,85,100,Savings,100,20.940013647079468,246.95241917463204,0.041993
584,F-n72-k4.vrp,85,100,Savings,100,21.71099543571472,246.95241917463204,0.041993
585,F-n72-k4.vrp,85,100,Savings,100,20.58899426460266,246.95241917463204,0.041993
586,F-n72-k4.vrp,85,500,Savings,500,92.8860080242157,246.95241917463204,0.041993
587,F-n72-k4.vrp,85,500,Savings,500,137.052992105484,251.7868761383189,0.062392
588,F-n72-k4.vrp,85,500,Savings,500,92.1469943523407,246.95241917463204,0.041993
589,F-n72-k4.vrp,85,500,Savings,500,149.19301509857178,251.7868761383189,0.062392
590,F-n72-k4.vrp,85,500,Savings,500,92.62399482727052,246.95241917463204,0.041993
591,F-n72-k4.vrp,100,100,Savings,100,41.94801568984985,253.3059301197524,0.068801
592,F-n72-k4.vrp,100,100,Savings,100,21.071006059646606,246.95241917463204,0.041993
593,F-n72-k4.vrp,100,100,Savings,100,36.57156324386597,251.89975993353664,0.062868
594,F-n72-k4.vrp,100,100,Savings,100,21.393887519836422,260.34574817742265,0.098505
595,F-n72-k4.vrp,100,100,Savings,100,20.749972820281982,246.95241917463204,0.041993
596,F-n72-k4.vrp,100,500,Savings,500,91.58937430381776,246.95241917463204,0.041993
597,F-n72-k4.vrp,100,500,Savings,500,92.6474061012268,246.95241917463204,0.041993
598,F-n72-k4.vrp,100,500,Savings,500,92.32408308982848,246.95241917463204,0.041993
599,F-n72-k4.vrp,100,500,Savings,500,93.85874223709106,246.95241917463204,0.041993
600,F-n72-k4.vrp,100,500,Savings,500,116.22379350662231,253.0551027421612,0.067743
601,F-n72-k4.vrp,25,100,Random,100,29.85583186149597,430.3950956661441,0.816013
602,F-n72-k4.vrp,25,100,Random,100,30.543585062026978,396.7488919380991,0.674046
603,F-n72-k4.vrp,25,100,Random,100,34.82044458389282,340.09702690509084,0.435009
604,F-n72-k4.vrp,25,100,Random,100,30.316474437713623,414.5274272740055,0.749061
605,F-n72-k4.vrp,25,100,Random,100,45.88788485527039,382.0385095086892,0.611977
606,F-n72-k4.vrp,25,500,Random,500,107.09822916984558,361.4230894258598,0.524992
607,F-n72-k4.vrp,25,500,Random,500,105.37732887268066,401.5884565959707,0.694466
608,F-n72-k4.vrp,25,500,Random,500,107.58294248580933,455.5781779228486,0.922271
609,F-n72-k4.vrp,25,500,Random,500,101.90605425834656,412.6706038364718,0.741226
610,F-n72-k4.vrp,25,500,Random,500,103.17749190330504,392.080933256618,0.65435
611,F-n72-k4.vrp,45,100,Random,100,32.01776695251465,443.4715441564919,0.871188
612,F-n72-k4.vrp,45,100,Random,100,31.69571042060852,403.2403462694048,0.701436
613,F-n72-k4.vrp,45,100,Random,100,33.20325946807861,407.2907872171503,0.718527
614,F-n72-k4.vrp,45,100,Random,100,33.461445808410645,396.3301378431903,0.672279
615,F-n72-k4.vrp,45,100,Random,100,39.49151515960693,408.6171989849126,0.724123
616,F-n72-k4.vrp,45,500,Random,500,109.94117188453674,366.8529922387564,0.547903
617,F-n72-k4.vrp,45,500,Random,500,103.71799397468568,395.60132064603374,0.669204
618,F-n72-k4.vrp,45,500,Random,500,111.08700513839722,410.2810271134382,0.731144
619,F-n72-k4.vrp,45,500,Random,500,103.54646635055542,456.5104287455279,0.926204
620,F-n72-k4.vrp,45,500,Random,500,107.83204293251038,353.1116452794623,0.489923
621,F-n72-k4.vrp,85,100,Random,100,48.14028310775757,410.62913871824753,0.732612
