num_teste,caso,tenure,max_iter,sol_ini,iter_sem_mod,tempo,custo,gap
36,A-n32-k5.vrp,45,100,Savings,100,5.1469433307647705,854.804934503039,0.090312
37,A-n32-k5.vrp,45,100,Savings,100,5.727981090545654,854.804934503039,0.090312
38,A-n32-k5.vrp,45,100,Savings,100,5.294702291488648,854.804934503039,0.090312
39,A-n32-k5.vrp,45,100,Savings,100,5.7438695430755615,854.804934503039,0.090312
40,A-n32-k5.vrp,45,500,Savings,500,20.74770784378052,854.804934503039,0.090312
41,A-n32-k5.vrp,45,500,Savings,500,20.20284152030945,854.804934503039,0.090312
42,A-n32-k5.vrp,45,500,Savings,500,19.724133014678955,854.804934503039,0.090312
43,A-n32-k5.vrp,45,500,Savings,500,19.763118505477905,854.804934503039,0.090312
44,A-n32-k5.vrp,45,500,Savings,500,22.872642517089844,854.6218454039473,0.090079
45,A-n32-k5.vrp,85,10,Savings,10,1.1291983127593994,862.2763004685775,0.099842
46,A-n32-k5.vrp,85,10,Savings,10,1.0235459804534912,862.2763004685775,0.099842
47,A-n32-k5.vrp,85,10,Savings,10,0.8641419410705566,862.2763004685775,0.099842
48,A-n32-k5.vrp,85,10,Savings,10,1.052992343902588,862.2763004685775,0.099842
49,A-n32-k5.vrp,85,10,Savings,10,0.902916669845581,862.2763004685775,0.099842
50,A-n32-k5.vrp,85,100,Savings,100,6.322024345397949,854.1578865207891,0.089487
51,A-n32-k5.vrp,85,100,Savings,100,5.868967533111572,854.804934503039,0.090312
52,A-n32-k5.vrp,85,100,Savings,100,7.971471309661865,846.3928368435479,0.079583
53,A-n32-k5.vrp,85,100,Savings,100,10.750410318374634,839.3814792984004,0.07064
54,A-n32-k5.vrp,85,100,Savings,100,6.496868133544922,854.1578865207891,0.089487
55,A-n32-k5.vrp,85,500,Savings,500,33.639564990997314,832.8480298744413,0.062306
56,A-n32-k5.vrp,85,500,Savings,500,21.34840583801269,854.804934503039,0.090312
57,A-n32-k5.vrp,85,500,Savings,500,21.513437271118164,854.804934503039,0.090312
58,A-n32-k5.vrp,85,500,Savings,500,28.093621969223022,834.6860845789183,0.064651
59,A-n32-k5.vrp,85,500,Savings,500,20.089327335357662,854.804934503039,0.090312
60,A-n32-k5.vrp,5,10,Random,10,1.3069887161254885,989.0371633482508,0.261527
61,A-n32-k5.vrp,5,10,Random,10,1.4761309623718262,984.3284729980714,0.255521
62,A-n32-k5.vrp,5,10,Random,10,1.313286542892456,952.8589532502136,0.215381
63,A-n32-k5.vrp,5,10,Random,10,1.3163576126098633,1017.1018402098651,0.297324
64,A-n32-k5.vrp,5,10,Random,10,1.199028253555298,1014.6097674461012,0.294145
65,A-n32-k5.vrp,5,100,Random,100,4.239725589752197,899.9545962286938,0.147901
66,A-n32-k5.vrp,5,100,Random,100,4.332702398300171,966.5264920046192,0.232814
67,A-n32-k5.vrp,5,100,Random,100,5.054980993270874,927.4324219658258,0.18295
68,A-n32-k5.vrp,5,100,Random,100,5.120812892913818,946.0435706216912,0.206688
69,A-n32-k5.vrp,5,100,Random,100,4.469988107681274,1106.761555037966,0.411686
70,A-n32-k5.vrp,5,500,Random,500,17.614367485046387,1093.422180678221,0.394671
71,A-n32-k5.vrp,5,500,Random,500,16.99934720993042,1044.3098260796564,0.332028
72,A-n32-k5.vrp,5,500,Random,500,19.04031133651733,1135.997668454123,0.448977
73,A-n32-k5.vrp,5,500,Random,500,18.971100330352783,886.6677111291883,0.130954
74,A-n32-k5.vrp,5,500,Random,500,19.38491201400757,984.1028972915916,0.255233
75,A-n32-k5.vrp,25,10,Random,10,1.2183496952056885,1125.9605628177633,0.436174
76,A-n32-k5.vrp,25,10,Random,10,1.4171743392944336,1069.4175881817846,0.364053
77,A-n32-k5.vrp,25,10,Random,10,1.5203030109405518,966.7875999995516,0.233147
78,A-n32-k5.vrp,25,10,Random,10,1.415135622024536,1066.8663584884416,0.360799
79,A-n32-k5.vrp,25,10,Random,10,1.5242798328399658,933.5723121700216,0.190781
80,A-n32-k5.vrp,25,100,Random,100,4.643293619155884,1017.4936300559608,0.297824
81,A-n32-k5.vrp,25,100,Random,100,4.49365234375,1061.99948647541,0.354591
82,A-n32-k5.vrp,25,100,Random,100,4.244111776351929,1093.422180678221,0.394671
83,A-n32-k5.vrp,25,100,Random,100,5.028273105621338,984.9297871015,0.256288
84,A-n32-k5.vrp,25,100,Random,100,4.593273878097534,883.3773812160379,0.126757
85,A-n32-k5.vrp,25,500,Random,500,18.94613242149353,1036.3220248741725,0.321839
86,A-n32-k5.vrp,25,500,Random,500,17.61479878425598,1120.1397079861304,0.42875
87,A-n32-k5.vrp,25,500,Random,500,18.55501127243042,1089.6054259262935,0.389803
88,A-n32-k5.vrp,25,500,Random,500,18.86719012260437,1069.4175881817846,0.364053
89,A-n32-k5.vrp,25,500,Random,500,18.157761096954346,976.9726202058888,0.246139
90,A-n32-k5.vrp,45,10,Random,10,1.5261168479919434,1069.4175881817846,0.364053
91,A-n32-k5.vrp,45,10,Random,10,1.2781977653503418,999.6981103159494,0.275125
92,A-n32-k5.vrp,45,10,Random,10,1.3782343864440918,1069.4175881817846,0.364053
93,A-n32-k5.vrp,45,10,Random,10,1.389176607131958,977.0287973973894,0.24621
94,A-n32-k5.vrp,45,10,Random,10,1.361170768737793,933.5216341602112,0.190716
